id,email,phone_number,gender,password,full_name,provider,provider_id,role,is_verified,is_enabled,created_at,updated_at
986,user986@example.com,+233501230986,Male,hashed_password_986,User 986,LOCAL,provider_986,CUSTOMER,False,True,2024-12-18 14:24:05.874456,2024-08-14 01:30:52.216055
987,user987@example.com,+233501230987,Female,hashed_password_987,User 987,FACEBOOK,provider_987,CUSTOMER,False,True,2024-07-31 12:49:41.533363,2024-07-04 23:48:50.036476
988,user988@example.com,+233501230988,Other,hashed_password_988,User 988,GOOGLE,provider_988,CUSTOMER,True,True,2024-10-07 06:47:08.233161,2024-11-02 23:23:34.053933
989,user989@example.com,+233501230989,Male,hashed_password_989,User 989,GOOGLE,provider_989,ADMIN,False,True,2023-01-06 04:09:38.468705,2023-04-13 22:27:09.411503
990,user990@example.com,+233501230990,Other,hashed_password_990,User 990,LOCAL,provider_990,ADMIN,False,True,2024-11-21 20:25:57.618155,2024-06-26 23:27:47.038785
991,user991@example.com,+233501230991,Female,hashed_password_991,User 991,FACEBOOK,provider_991,VENDOR,False,True,2023-08-09 16:52:00.147176,2023-03-02 05:57:26.592792
992,user992@example.com,+233501230992,Other,hashed_password_992,User 992,GOOGLE,provider_992,CUSTOMER,False,True,2023-08-16 22:09:07.279589,2023-06-21 16:33:50.361004
993,user993@example.com,+233501230993,Male,hashed_password_993,User 993,LOCAL,provider_993,ADMIN,False,True,2024-06-15 07:00:37.314284,2023-07-28 18:29:50.821722
994,user994@example.com,+233501230994,Male,hashed_password_994,User 994,GOOGLE,provider_994,VENDOR,False,True,2023-01-08 04:48:13.525954,2024-08-17 23:12:59.559988
995,user995@example.com,+233501230995,Other,hashed_password_995,User 995,GOOGLE,provider_995,ADMIN,False,True,2023-03-30 20:00:02.406288,2024-03-09 05:22:38.838165
996,user996@example.com,+233501230996,Other,hashed_password_996,User 996,FACEBOOK,provider_996,VENDOR,False,True,2024-08-07 20:45:49.483432,2023-07-16 07:38:49.108312
997,user997@example.com,+233501230997,Other,hashed_password_997,User 997,GOOGLE,provider_997,ADMIN,True,True,2023-08-15 18:07:41.418774,2023-04-29 00:30:49.336253
998,user998@example.com,+233501230998,Female,hashed_password_998,User 998,LOCAL,provider_998,CUSTOMER,True,True,2024-12-19 00:20:19.133700,2024-05-28 05:47:50.938448
999,user999@example.com,+233501230999,Female,hashed_password_999,User 999,LOCAL,provider_999,CUSTOMER,True,True,2024-04-23 19:35:11.350543,2023-04-17 02:54:56.357418
1000,user1000@example.com,+233501231000,Female,hashed_password_1000,User 1000,GOOGLE,provider_1000,CUSTOMER,False,True,2023-09-28 03:33:58.467698,2023-05-27 03:43:11.241978
